,season,team,position,player_id
16625,2023,LV,DB,00-0035783
16626,2023,CHI,TE,00-0035787
16627,2023,NYG,LB,00-0035790
16628,2023,PIT,DB,00-0035795
16629,2023,DEN,LB,00-0035804
16630,2023,NE,RB,00-0035806
16631,2023,BUF,DB,00-0035808
16632,2023,NO,DL,00-0035816
16633,2023,NE,P,00-0035821
16634,2023,LV,DL,00-0035822
16635,2023,MIN,TE,00-0035823
16636,2023,DEN,WR,00-0035826
16637,2023,JAX,LS,00-0035827
16638,2023,LAC,OL,00-0035829
16639,2023,NO,RB,00-0035831
16640,2023,LA,P,00-0035833
16641,2023,DET,DL,00-0035841
16642,2023,NO,WR,00-0035844
16643,2023,BUF,DL,00-0035850
16644,2023,ARI,OL,00-0035853
16645,2023,CLE,DL,00-0035857
16646,2023,MIA,DB,00-0035858
16647,2023,ARI,P,00-0035859
16648,2023,ARI,RB,00-0035860
16649,2023,LAC,DB,00-0035862
16650,2023,DEN,WR,00-0035864
16651,2023,ARI,WR,00-0035876
16652,2023,PIT,DB,00-0035885
16653,2023,KC,P,00-0035889
16654,2023,KC,DL,00-0035890
16655,2023,SEA,WR,00-0035891
16656,2023,JAX,OL,00-0035892
16657,2023,CIN,LB,00-0035895
16658,2023,KC,LB,00-0035900
16659,2023,ATL,DL,00-0035903
16660,2023,CIN,OL,00-0035904
16661,2023,MIN,DL,00-0035910
16662,2023,LA,DL,00-0035916
16663,2023,TEN,RB,00-0035924
16664,2023,PIT,DL,00-0035927
16665,2023,ARI,DL,00-0035928
16666,2023,ARI,OL,00-0035930
16667,2023,LA,LB,00-0035933
16668,2023,MIN,WR,00-0035934
16669,2023,DEN,WR,00-0035935
16670,2023,LA,LB,00-0035942
16671,2023,LA,DL,00-0035944
16672,2023,SEA,DL,00-0035946
16673,2023,SF,DB,00-0035950
16674,2023,CAR,TE,00-0035956
16675,2023,CAR,OL,00-0035958
16676,2023,ARI,LB,00-0035961
16677,2023,IND,DB,00-0035962
16678,2023,DAL,DL,00-0035969
16679,2023,ATL,DL,00-0035971
16680,2023,GB,RB,00-0035973
16681,2023,NO,RB,00-0035975
16682,2023,BAL,WR,00-0035976
16683,2023,PIT,DB,00-0035977
16684,2023,MIA,DB,00-0035979
16685,2023,LAC,LB,00-0035984
16686,2023,TEN,DL,00-0035985
16687,2023,ARI,OL,00-0035992
16688,2023,BAL,QB,00-0035993
16689,2023,HOU,DB,00-0035995
16690,2023,WAS,OL,00-0035997
16691,2023,LAC,DB,00-0035998
16692,2023,PIT,DB,00-0036002
16693,2023,PHI,TE,00-0036005
16694,2023,CAR,DL,00-0036007
16695,2023,PIT,DB,00-0036010
16696,2023,ARI,DB,00-0036011
16697,2023,PHI,P,00-0036013
16698,2023,TEN,OL,00-0036015
16699,2023,MIA,RB,00-0036020
16700,2023,DET,OL,00-0036024
16701,2023,SF,LB,00-0036030
16702,2023,DAL,TE,00-0036032
16703,2023,DAL,OL,00-0036036
16704,2023,CAR,DB,00-0036037
16705,2023,NO,TE,00-0036040
16706,2023,WAS,DB,00-0036043
16707,2023,TB,LB,00-0036045
16708,2023,TB,OL,00-0036048
16709,2023,WAS,DL,00-0036050
16710,2023,CIN,QB,00-0036052
16711,2023,CLE,DB,00-0036056
16712,2023,SEA,TE,00-0036059
16713,2023,ARI,DB,00-0036077
16714,2023,SEA,WR,00-0036080
16715,2023,BAL,DL,00-0036081
16716,2023,ATL,LS,00-0036082
16717,2023,MIA,TE,00-0036083
16718,2023,PIT,DB,00-0036084
16719,2023,NE,DB,00-0036087
16720,2023,WAS,LB,00-0036090
16721,2023,CHI,OL,00-0036093
16722,2023,HOU,RB,00-0036096
16723,2023,SF,LB,00-0036097
16724,2023,LV,WR,00-0036100
16725,2023,PIT,DB,00-0036101
16726,2023,TB,OL,00-0036105
16727,2023,CLE,DB,00-0036114
16728,2023,MIN,DB,00-0036116
16729,2023,ARI,DB,00-0036118
16730,2023,DAL,OL,00-0036120
16731,2023,TB,OL,00-0036123
16732,2023,DET,DB,00-0036124
16733,2023,JAX,WR,00-0036125
16734,2023,BAL,DL,00-0036130
16735,2023,NYG,OL,00-0036132
16736,2023,CLE,WR,00-0036133
16737,2023,DAL,RB,00-0036139
16738,2023,NYG,TE,00-0036145
16739,2023,TEN,DB,00-0036147
16740,2023,CIN,DL,00-0036148
16741,2023,NYJ,DB,00-0036149
16742,2023,NYJ,DL,00-0036151
16743,2023,CAR,DB,00-0036152
16744,2023,GB,LB,00-0036157
16745,2023,BAL,RB,00-0036158
16746,2023,NE,LB,00-0036159
16747,2023,BUF,K,00-0036162
16748,2023,LV,OL,00-0036163
16749,2023,NYG,WR,00-0036165
16750,2023,BUF,DB,00-0036166
16751,2023,TEN,LB,00-0036167
16752,2023,TEN,OL,00-0036171
16753,2023,NO,TE,00-0036173
16754,2023,TEN,WR,00-0036176
16755,2023,NYG,DL,00-0036180
16756,2023,HOU,DL,00-0036181
16757,2023,TEN,WR,00-0036182
16758,2023,LV,WR,00-0036183
16759,2023,LV,DB,00-0036186
16760,2023,BUF,RB,00-0036187
16761,2023,CAR,DB,00-0036189
16762,2023,BUF,DL,00-0036192
16763,2023,NE,LB,00-0036193
16764,2023,TEN,TE,00-0036194
16765,2023,HOU,OL,00-0036195
16766,2023,BUF,WR,00-0036196
16767,2023,WAS,QB,00-0036197
16768,2023,NE,OL,00-0036198
16769,2023,BAL,DB,00-0036199
16770,2023,HOU,OL,00-0036202
16771,2023,CIN,LB,00-0036203
16772,2023,ATL,DL,00-0036204
16773,2023,CAR,OL,00-0036210
16774,2023,MIA,QB,00-0036212
16775,2023,MIA,DL,00-0036213
16776,2023,NYG,OL,00-0036214
16777,2023,IND,OL,00-0036215
16778,2023,MIA,LS,00-0036217
16779,2023,NO,WR,00-0036219
16780,2023,CAR,DL,00-0036220
16781,2023,MIA,DB,00-0036221
16782,2023,PHI,DB,00-0036222
16783,2023,IND,RB,00-0036223
16784,2023,HOU,DL,00-0036224
16785,2023,HOU,TE,00-0036225
16786,2023,NYG,QB,00-0036226
16787,2023,CAR,WR,00-0036228
16788,2023,KC,OL,00-0036230
16789,2023,NE,DB,00-0036231
16790,2023,CLE,TE,00-0036232
16791,2023,DET,WR,00-0036233
16792,2023,TB,OL,00-0036234
16793,2023,JAX,LB,00-0036235
16794,2023,CLE,OL,00-0036236
16795,2023,LA,DL,00-0036237
16796,2023,NO,DL,00-0036238
16797,2023,NYJ,DB,00-0036241
16798,2023,SEA,TE,00-0036244
16799,2023,GB,OL,00-0036246
16800,2023,MIA,WR,00-0036247
16801,2023,MIA,OL,00-0036248
16802,2023,DET,LB,00-0036249
16803,2023,GB,TE,00-0036250
16804,2023,IND,RB,00-0036251
16805,2023,IND,WR,00-0036252
16806,2023,IND,DB,00-0036253
16807,2023,CHI,WR,00-0036254
16808,2023,PIT,WR,00-0036255
16809,2023,SF,OL,00-0036256
16810,2023,DET,OL,00-0036258
16811,2023,SF,WR,00-0036259
16812,2023,SF,DL,00-0036260
16813,2023,SF,WR,00-0036261
16814,2023,JAX,DL,00-0036262
16815,2023,GB,QB,00-0036264
16816,2023,GB,RB,00-0036265
16817,2023,CLE,DL,00-0036266
16818,2023,CLE,OL,00-0036267
16819,2023,CAR,WR,00-0036268
16820,2023,KC,RB,00-0036269
16821,2023,PHI,WR,00-0036271
16822,2023,SF,OL,00-0036272
16823,2023,NYJ,OL,00-0036273
16824,2023,ATL,DB,00-0036274
16825,2023,PHI,RB,00-0036275
16826,2023,CLE,LB,00-0036276
16827,2023,IND,RB,00-0036278
16828,2023,BAL,LB,00-0036280
16829,2023,CAR,DB,00-0036281
16830,2023,CLE,DB,00-0036282
16831,2023,PIT,DB,00-0036283
16832,2023,NYJ,OL,00-0036284
16833,2023,ATL,DB,00-0036285
16834,2023,JAX,LB,00-0036286
16835,2023,DAL,DB,00-0036287
16836,2023,CAR,LB,00-0036288
16837,2023,TEN,DL,00-0036289
16838,2023,CHI,TE,00-0036290
16839,2023,TEN,DL,00-0036291
16840,2023,CHI,DB,00-0036292
16841,2023,CAR,DB,00-0036293
16842,2023,CIN,LB,00-0036294
16843,2023,ATL,OL,00-0036295
16844,2023,NO,DL,00-0036296
16845,2023,MIA,RB,00-0036297
16846,2023,CIN,LB,00-0036298
16847,2023,HOU,DB,00-0036299
16848,2023,PIT,LB,00-0036300
16849,2023,LAC,DB,00-0036302
16850,2023,PHI,DB,00-0036303
16851,2023,TEN,LB,00-0036305
16852,2023,JAX,DB,00-0036306
16853,2023,DET,DB,00-0036307
16854,2023,BUF,WR,00-0036308
16855,2023,CHI,WR,00-0036309
16856,2023,MIN,OL,00-0036310
16857,2023,BAL,DL,00-0036311
16858,2023,CAR,QB,00-0036312
16859,2023,PHI,P,00-0036313
16860,2023,CIN,LB,00-0036314
16861,2023,NYG,DB,00-0036315
16862,2023,JAX,DB,00-0036316
16863,2023,IND,OL,00-0036317
16864,2023,TEN,OL,00-0036318
16865,2023,SF,DL,00-0036321
16866,2023,MIN,WR,00-0036322
16867,2023,BAL,LB,00-0036323
16868,2023,MIA,OL,00-0036325
16869,2023,MIA,WR,00-0036326
16870,2023,JAX,OL,00-0036327
16871,2023,WAS,RB,00-0036328
16872,2023,NYJ,DB,00-0036329
16873,2023,NO,DB,00-0036330
16874,2023,BAL,WR,00-0036331
16875,2023,GB,TE,00-0036332
16876,2023,PIT,LB,00-0036333
16877,2023,WAS,OL,00-0036334
16878,2023,MIN,LB,00-0036335
16879,2023,PIT,RB,00-0036336
16880,2023,MIN,DL,00-0036337
16881,2023,MIN,LB,00-0036338
16882,2023,LA,OL,00-0036339
16883,2023,CHI,DL,00-0036341
16884,2023,ARI,OL,00-0036342
16885,2023,WAS,LB,00-0036343
16886,2023,MIN,WR,00-0036345
16887,2023,MIN,OL,00-0036347
16888,2023,MIN,DB,00-0036348
16889,2023,WAS,DB,00-0036349
16890,2023,WAS,DL,00-0036351
16891,2023,ATL,DL,00-0036352
16892,2023,ATL,OL,00-0036354
16893,2023,LAC,QB,00-0036355
16894,2023,NYG,LB,00-0036356
16895,2023,DAL,WR,00-0036358
16896,2023,KC,RB,00-0036360
16897,2023,DAL,DB,00-0036361
16898,2023,KC,LB,00-0036362
16899,2023,HOU,OL,00-0036363
16900,2023,NO,WR,00-0036364
16901,2023,DAL,DL,00-0036366
16902,2023,KC,OL,00-0036367
16903,2023,LAC,LB,00-0036368
16904,2023,BAL,OL,00-0036369
16905,2023,LAC,RB,00-0036370
16906,2023,ARI,DL,00-0036371
16907,2023,HOU,DL,00-0036373
16908,2023,KC,DB,00-0036374
16909,2023,LV,DB,00-0036375
16910,2023,DAL,OL,00-0036376
16911,2023,CHI,WR,00-0036377
16912,2023,KC,DL,00-0036378
16913,2023,NYJ,DL,00-0036379
16914,2023,LAC,DB,00-0036380
16915,2023,NO,RB,00-0036383
16916,2023,DEN,QB,00-0036384
16917,2023,CLE,DB,00-0036385
16918,2023,NYG,OL,00-0036386
16919,2023,NE,WR,00-0036387
16920,2023,NYG,DB,00-0036388
16921,2023,PHI,QB,00-0036389
16922,2023,LA,DB,00-0036390
16923,2023,DEN,OL,00-0036391
16924,2023,NYG,OL,00-0036392
16925,2023,ARI,LB,00-0036393
16926,2023,NYG,DB,00-0036394
16927,2023,TEN,DB,00-0036395
16928,2023,PHI,OL,00-0036396
16929,2023,NYG,OL,00-0036397
16930,2023,LAC,WR,00-0036398
16931,2023,LV,OL,00-0036399
16932,2023,NYG,LB,00-0036400
16933,2023,PHI,LB,00-0036401
16934,2023,NYG,LB,00-0036402
16935,2023,WAS,DL,00-0036403
16936,2023,TB,OL,00-0036406
16937,2023,DEN,WR,00-0036407
16938,2023,NO,OL,00-0036408
16939,2023,SEA,LB,00-0036409
16940,2023,CIN,WR,00-0036410
16941,2023,TB,DB,00-0036411
16942,2023,BUF,WR,00-0036412
16943,2023,SEA,LB,00-0036413
16944,2023,MIN,RB,00-0036414
16945,2023,ATL,WR,00-0036415
16946,2023,TEN,DB,00-0036416
16947,2023,SEA,OL,00-0036417
16948,2023,NO,LB,00-0036418
16949,2023,NO,LB,00-0036419
16950,2023,HOU,DL,00-0036420
16951,2023,WAS,DB,00-0036421
16952,2023,DEN,TE,00-0036422
16953,2023,PHI,TE,00-0036423
16954,2023,LA,TE,00-0036424
16955,2023,SEA,RB,00-0036425
16956,2023,LA,WR,00-0036427
16957,2023,DEN,LB,00-0036428
16958,2023,SF,TE,00-0036429
16959,2023,HOU,DL,00-0036430
16960,2023,LA,DB,00-0036431
16961,2023,CIN,LB,00-0036432
16962,2023,PIT,LB,00-0036434
16963,2023,LA,OL,00-0036437
16964,2023,CAR,TE,00-0036438
16965,2023,IND,WR,00-0036439
16966,2023,LAC,LB,00-0036441
16967,2023,CIN,QB,00-0036442
16968,2023,PIT,LS,00-0036443
16969,2023,PHI,DL,00-0036446
16970,2023,WAS,DL,00-0036447
16971,2023,SF,OL,00-0036448
16972,2023,NE,RB,00-0036450
16973,2023,TB,TE,00-0036456
16974,2023,ARI,RB,00-0036457
16975,2023,GB,DB,00-0036462
16976,2023,ATL,WR,00-0036463
16977,2023,DEN,LB,00-0036465
16978,2023,HOU,K,00-0036469
16979,2023,NE,WR,00-0036471
16980,2023,JAX,TE,00-0036474
16981,2023,IND,DL,00-0036479
16982,2023,IND,DL,00-0036480
16983,2023,CAR,WR,00-0036482
16984,2023,IND,OL,00-0036483
16985,2023,BAL,WR,00-0036491
16986,2023,NYG,RB,00-0036493
16987,2023,JAX,WR,00-0036497
16988,2023,NYJ,LB,00-0036500
16989,2023,NYJ,DB,00-0036501
16990,2023,NYG,DB,00-0036502
16991,2023,NYJ,LB,00-0036503
16992,2023,NYJ,DB,00-0036504
16993,2023,PIT,DL,00-0036505
16994,2023,CHI,DL,00-0036507
16995,2023,NYJ,TE,00-0036510
16996,2023,ATL,LB,00-0036511
16997,2023,NYJ,OL,00-0036513
16998,2023,SEA,DL,00-0036517
16999,2023,KC,TE,00-0036519
17000,2023,LV,WR,00-0036527
17001,2023,DET,TE,00-0036534
17002,2023,DEN,OL,00-0036535
17003,2023,NE,WR,00-0036536
17004,2023,MIA,DL,00-0036537
17005,2023,ARI,P,00-0036539
17006,2023,CAR,RB,00-0036543
17007,2023,MIA,DB,00-0036546
17008,2023,ARI,RB,00-0036548
17009,2023,BAL,WR,00-0036550
17010,2023,SF,OL,00-0036551
17011,2023,NYG,DL,00-0036552
17012,2023,NYG,LB,00-0036553
17013,2023,HOU,WR,00-0036554
17014,2023,CAR,RB,00-0036555
17015,2023,HOU,TE,00-0036556
17016,2023,SF,OL,00-0036557
17017,2023,NE,DB,00-0036559
17018,2023,BUF,OL,00-0036560
17019,2023,KC,DB,00-0036561
17020,2023,SF,DB,00-0036563
17021,2023,SF,DB,00-0036564
17022,2023,BAL,TE,00-0036565
17023,2023,CAR,OL,00-0036566
17024,2023,SF,RB,00-0036567
17025,2023,ARI,DL,00-0036568
17026,2023,NYG,RB,00-0036569
17027,2023,TB,DB,00-0036570
17028,2023,CAR,WR,00-0036571
17029,2023,KC,WR,00-0036572
17030,2023,WAS,DB,00-0036573
17031,2023,CAR,OL,00-0036575
17032,2023,ARI,DL,00-0036576
17033,2023,IND,OL,00-0036577
17034,2023,HOU,RB,00-0036578
17035,2023,CLE,RB,00-0036582
17036,2023,LAC,OL,00-0036584
17037,2023,CHI,LB,00-0036586
17038,2023,BAL,DB,00-0036587
17039,2023,NYG,DB,00-0036589
17040,2023,BUF,TE,00-0036590
17041,2023,MIA,OL,00-0036596
17042,2023,LA,OL,00-0036603
17043,2023,LV,OL,00-0036604
17044,2023,DET,OL,00-0036605
17045,2023,DET,DL,00-0036611
17046,2023,MIA,WR,00-0036613
17047,2023,WAS,LB,00-0036614
17048,2023,TEN,DB,00-0036615
17049,2023,MIN,OL,00-0036616
17050,2023,LAC,DB,00-0036617
17051,2023,WAS,OL,00-0036618
17052,2023,TEN,OL,00-0036619
17053,2023,SEA,WR,00-0036620
17054,2023,KC,LB,00-0036621
17055,2023,GB,OL,00-0036622
17056,2023,KC,OL,00-0036623
17057,2023,DET,DL,00-0036624
17058,2023,WAS,DB,00-0036625
17059,2023,WAS,WR,00-0036626
17060,2023,PIT,WR,00-0036627
17061,2023,WAS,TE,00-0036628
17062,2023,MIN,DB,00-0036629
17063,2023,BAL,WR,00-0036630
17064,2023,GB,OL,00-0036631
17065,2023,KC,DL,00-0036632
17066,2023,DEN,DB,00-0036633
17067,2023,CLE,LB,00-0036634
17068,2023,CAR,WR,00-0036635
17069,2023,LAC,OL,00-0036636
17070,2023,KC,TE,00-0036637
17071,2023,WAS,DB,00-0036638
17072,2023,BUF,TE,00-0036640
17073,2023,TB,DB,00-0036641
17074,2023,GB,DL,00-0036642
17075,2023,TB,LB,00-0036643
17076,2023,IND,LB,00-0036644
17077,2023,NO,DB,00-0036645
17078,2023,LAC,WR,00-0036646
17079,2023,KC,WR,00-0036647
17080,2023,LAC,LB,00-0036648
17081,2023,TEN,DL,00-0036649
17082,2023,HOU,RB,00-0036650
17083,2023,MIA,DL,00-0036651
17084,2023,DAL,WR,00-0036652
17085,2023,SEA,OL,00-0036653
17086,2023,CIN,RB,00-0036654
17087,2023,JAX,OL,00-0036655
17088,2023,HOU,DB,00-0036656
17089,2023,JAX,WR,00-0036657
17090,2023,GB,LB,00-0036658
17091,2023,WAS,LS,00-0036659
17092,2023,KC,OL,00-0036660
17093,2023,DAL,DB,00-0036661
17094,2023,DET,OL,00-0036663
17095,2023,NE,DL,00-0036664
17096,2023,LAC,DB,00-0036665
17097,2023,WAS,DL,00-0036666
17098,2023,LAC,DB,00-0036667
17099,2023,NYJ,DL,00-0036668
17100,2023,DET,RB,00-0036670
17101,2023,WAS,WR,00-0036671
17102,2023,IND,LB,00-0036672
17103,2023,JAX,TE,00-0036674
17104,2023,CLE,WR,00-0036676
17105,2023,GB,DB,00-0036677
17106,2023,CAR,DB,00-0036678
17107,2023,BUF,QB,00-0036679
17108,2023,KC,DL,00-0036682
17109,2023,DEN,DB,00-0036683
17110,2023,GB,DB,00-0036688
17111,2023,PHI,DL,00-0036689
17112,2023,LA,TE,00-0036692
17113,2023,ARI,DL,00-0036695
17114,2023,JAX,LB,00-0036704
17115,2023,CLE,LB,00-0036705
17116,2023,NE,RB,00-0036706
17117,2023,LV,LB,00-0036711
17118,2023,LAC,LB,00-0036716
17119,2023,WAS,OL,00-0036722
17120,2023,CAR,DB,00-0036724
17121,2023,NO,RB,00-0036727
17122,2023,SF,LB,00-0036728
17123,2023,CIN,P,00-0036729
17124,2023,DET,OL,00-0036736
17125,2023,PHI,TE,00-0036741
17126,2023,DET,DB,00-0036748
17127,2023,NO,OL,00-0036749
17128,2023,CAR,DB,00-0036752
17129,2023,DET,TE,00-0036754
17130,2023,WAS,RB,00-0036755
17131,2023,GB,DB,00-0036764
17132,2023,IND,TE,00-0036766
17133,2023,SEA,DL,00-0036767
17134,2023,ARI,OL,00-0036770
17135,2023,ARI,WR,00-0036775
17136,2023,LAC,TE,00-0036779
17137,2023,DEN,DL,00-0036780
17138,2023,PIT,OL,00-0036783
17139,2023,MIN,OL,00-0036785
17140,2023,NO,DL,00-0036788
17141,2023,LAC,DL,00-0036789
17142,2023,MIA,DB,00-0036792
17143,2023,SEA,OL,00-0036795
17144,2023,SEA,OL,00-0036796
17145,2023,SEA,LB,00-0036802
17146,2023,CLE,DB,00-0036807
17147,2023,SEA,WR,00-0036810
17148,2023,NE,LB,00-0036813
17149,2023,CLE,K,00-0036816
17150,2023,MIN,WR,00-0036818
17151,2023,ATL,TE,00-0036825
17152,2023,CAR,LB,00-0036831
17153,2023,ATL,OL,00-0036833
17154,2023,MIA,OL,00-0036839
17155,2023,LA,WR,00-0036841
17156,2023,MIN,RB,00-0036842
17157,2023,PIT,DL,00-0036843
17158,2023,TEN,LB,00-0036844
17159,2023,MIN,LB,00-0036845
17160,2023,BUF,DB,00-0036846
17161,2023,PIT,P,00-0036847
17162,2023,LA,WR,00-0036849
17163,2023,CIN,DL,00-0036850
17164,2023,TEN,DL,00-0036851
17165,2023,CIN,OL,00-0036852
17166,2023,KC,DB,00-0036853
17167,2023,CIN,K,00-0036854
17168,2023,LA,DL,00-0036855
17169,2023,CIN,OL,00-0036856
17170,2023,CIN,RB,00-0036857
17171,2023,CAR,WR,00-0036858
17172,2023,HOU,OL,00-0036859
17173,2023,DET,RB,00-0036860
17174,2023,LA,WR,00-0036862
17175,2023,CIN,OL,00-0036865
17176,2023,CLE,OL,00-0036866
17177,2023,LAC,DL,00-0036867
17178,2023,KC,LB,00-0036868
17179,2023,PIT,OL,00-0036869
17180,2023,DAL,LB,00-0036870
17181,2023,LV,DB,00-0036871
17182,2023,NE,DB,00-0036872
17183,2023,DEN,DB,00-0036874
17184,2023,NE,RB,00-0036875
17185,2023,IND,TE,00-0036876
17186,2023,CLE,WR,00-0036877
17187,2023,LV,DL,00-0036878
17188,2023,IND,QB,00-0036879
17189,2023,DET,OL,00-0036880
17190,2023,CIN,DL,00-0036881
17191,2023,WAS,LB,00-0036882
17192,2023,ATL,DL,00-0036883
17193,2023,NE,DB,00-0036884
17194,2023,SEA,DB,00-0036885
17195,2023,DAL,OL,00-0036886
17196,2023,JAX,TE,00-0036887
17197,2023,BUF,DB,00-0036888
17198,2023,ATL,OL,00-0036890
17199,2023,CLE,OL,00-0036892
17200,2023,PIT,RB,00-0036893
17201,2023,PIT,TE,00-0036894
17202,2023,LV,LB,00-0036895
17203,2023,ARI,LB,00-0036896
17204,2023,TEN,DB,00-0036897
17205,2023,HOU,QB,00-0036898
17206,2023,NYG,DB,00-0036899
17207,2023,CIN,WR,00-0036900
17208,2023,GB,DB,00-0036901
17209,2023,CIN,DL,00-0036902
17210,2023,LA,DL,00-0036903
17211,2023,GB,DB,00-0036904
17212,2023,CHI,OL,00-0036905
17213,2023,CHI,RB,00-0036906
17214,2023,CLE,DB,00-0036908
17215,2023,MIN,DL,00-0036909
17216,2023,ATL,WR,00-0036910
17217,2023,PHI,WR,00-0036912
17218,2023,KC,WR,00-0036913
17219,2023,BUF,DL,00-0036914
17220,2023,CLE,LB,00-0036915
17221,2023,PHI,DL,00-0036916
17222,2023,PHI,DB,00-0036917
17223,2023,JAX,WR,00-0036918
17224,2023,PHI,RB,00-0036919
17225,2023,PHI,DL,00-0036920
17226,2023,PHI,DL,00-0036921
17227,2023,PHI,LB,00-0036922
17228,2023,ARI,RB,00-0036924
17229,2023,NO,DL,00-0036926
17230,2023,NO,LB,00-0036927
17231,2023,TB,QB,00-0036928
17232,2023,KC,QB,00-0036929
17233,2023,NO,OL,00-0036930
17234,2023,DAL,LB,00-0036932
17235,2023,ARI,LB,00-0036933
17236,2023,MIA,LB,00-0036934
17237,2023,KC,DB,00-0036935
17238,2023,ARI,WR,00-0036936
17239,2023,NO,DB,00-0036937
17240,2023,TEN,LB,00-0036938
17241,2023,NO,WR,00-0036939
17242,2023,BAL,LB,00-0036940
17243,2023,JAX,DB,00-0036941
17244,2023,DAL,DL,00-0036942
17245,2023,DEN,LS,00-0036943
17246,2023,CAR,DB,00-0036944
17247,2023,CHI,QB,00-0036945
17248,2023,IND,QB,00-0036946
17249,2023,NYG,OL,00-0036947
17250,2023,ATL,DL,00-0036948
17251,2023,ATL,LB,00-0036949
17252,2023,ATL,RB,00-0036950
17253,2023,ATL,WR,00-0036951
17254,2023,DEN,LB,00-0036952
17255,2023,CHI,OL,00-0036953
17256,2023,DET,DL,00-0036954
17257,2023,CAR,WR,00-0036955
17258,2023,IND,DB,00-0036956
17259,2023,ATL,OL,00-0036957
17260,2023,DEN,WR,00-0036959
17261,2023,ATL,DB,00-0036961
17262,2023,LV,DB,00-0036962
17263,2023,DET,WR,00-0036963
17264,2023,DET,LB,00-0036964
17265,2023,NE,OL,00-0036966
17266,2023,TB,LB,00-0036967
17267,2023,CAR,OL,00-0036968
17268,2023,ATL,TE,00-0036970
17269,2023,JAX,QB,00-0036971
17270,2023,NE,QB,00-0036972
17271,2023,JAX,RB,00-0036973
17272,2023,JAX,DB,00-0036974
17273,2023,JAX,OL,00-0036975
17274,2023,BUF,OL,00-0036976
17275,2023,BAL,OL,00-0036977
17276,2023,DEN,DL,00-0036978
17277,2023,NYJ,OL,00-0036979
17278,2023,CLE,WR,00-0036980
17279,2023,NE,DL,00-0036981
17280,2023,DAL,DL,00-0036982
17281,2023,HOU,OL,00-0036983
17282,2023,IND,RB,00-0036984
17283,2023,TB,OL,00-0036985
17284,2023,DAL,DB,00-0036986
17285,2023,BAL,DB,00-0036987
17286,2023,LAC,WR,00-0036988
17287,2023,LV,DL,00-0036989
17288,2023,LV,LB,00-0036990
17289,2023,IND,WR,00-0036991
17290,2023,TEN,DB,00-0036992
17291,2023,DET,DB,00-0036993
17292,2023,LA,LB,00-0036994
17293,2023,DEN,LB,00-0036995
17294,2023,CLE,DB,00-0036996
17295,2023,DEN,RB,00-0036997
17296,2023,MIA,DB,00-0036998
17297,2023,MIA,WR,00-0036999
17298,2023,NO,LB,00-0037000
17299,2023,DEN,OL,00-0037001
17300,2023,PHI,OL,00-0037002
17301,2023,NYJ,LB,00-0037003
17302,2023,LA,TE,00-0037004
17303,2023,CAR,TE,00-0037005
17304,2023,NYG,OL,00-0037006
17305,2023,MIN,LB,00-0037007
17306,2023,SF,DB,00-0037008
17307,2023,LAC,OL,00-0037009
17308,2023,MIA,OL,00-0037010
17309,2023,BUF,TE,00-0037011
17310,2023,DAL,QB,00-0037012
17311,2023,NYJ,QB,00-0037013
17312,2023,SEA,TE,00-0037015
17313,2023,SF,OL,00-0037018
17314,2023,ARI,TE,00-0037020
17315,2023,NO,TE,00-0037022
17316,2023,LA,TE,00-0037031
17317,2023,ATL,DB,00-0037034
17318,2023,PHI,WR,00-0037039
17319,2023,CHI,OL,00-0037040
17320,2023,DEN,OL,00-0037041
17321,2023,CAR,LB,00-0037043
17322,2023,NYG,DL,00-0037046
17323,2023,SEA,DB,00-0037049
17324,2023,DEN,DL,00-0037051
17325,2023,NYJ,WR,00-0037055
17326,2023,LA,LB,00-0037057
17327,2023,JAX,LB,00-0037061
17328,2023,SEA,DB,00-0037062
17329,2023,JAX,QB,00-0037068
17330,2023,TEN,DB,00-0037070
17331,2023,PHI,DL,00-0037073
17332,2023,GB,LB,00-0037074
17333,2023,GB,DL,00-0037075
17334,2023,GB,OL,00-0037076
17335,2023,WAS,QB,00-0037077
17336,2023,WAS,TE,00-0037078
17337,2023,SEA,DB,00-0037079
17338,2023,ARI,LB,00-0037080
17339,2023,CHI,OL,00-0037081
17340,2023,CHI,DL,00-0037082
17341,2023,GB,LB,00-0037083
17342,2023,PIT,LB,00-0037084
17343,2023,DEN,RB,00-0037085
17344,2023,PHI,TE,00-0037086
17345,2023,CHI,RB,00-0037087
17346,2023,CHI,OL,00-0037088
17347,2023,CHI,OL,00-0037089
17348,2023,PIT,DB,00-0037090
17349,2023,GB,WR,00-0037091
17350,2023,WAS,OL,00-0037092
17351,2023,SEA,WR,00-0037093
17352,2023,GB,DL,00-0037094
17353,2023,WAS,DB,00-0037095
17354,2023,CHI,DB,00-0037096
17355,2023,CHI,P,00-0037097
17356,2023,GB,WR,00-0037098
17357,2023,GB,OL,00-0037103
17358,2023,CHI,DB,00-0037106
17359,2023,CHI,LB,00-0037109
17360,2023,SF,TE,00-0037112
17361,2023,IND,RB,00-0037120
17362,2023,GB,OL,00-0037122
17363,2023,GB,OL,00-0037126
17364,2023,CHI,DB,00-0037129
17365,2023,PHI,DB,00-0037130
17366,2023,PHI,RB,00-0037131
17367,2023,PHI,WR,00-0037132
17368,2023,PIT,OL,00-0037133
17369,2023,PHI,DL,00-0037134
17370,2023,PHI,DB,00-0037136
17371,2023,PHI,DB,00-0037137
